Entity Pair,Subject,Object,STV+AF8-sum,Rel+AF8-Count,Strength,overall
20902,Warren+AF8-Beatty,Bugsy,0.3425098956,1,87.6433305055,30.0187079815
20903,Warren+AF8-Beatty,The+AF8-Parallax+AF8-View,0.7864970565,2,100.6266130554,79.1425349737
20904,Warren+AF8-Beatty,Splendor+AF8-in+AF8-the+AF8-Grass,0.460657686,1,117.8756419672,54.3003204644
20905,Warren+AF8-Beatty,Ishtar+AF8AXw-film+AF8-,0.5135737658,1,131.4161017628,67.4918622691
20906,Warren+AF8-Beatty,Dick+AF8-Tracy+AF8AXw-1990+AF8-film+AF8-,1.5593248606,3,133.0028960512,207.3947223444
20907,Warren+AF8-Beatty,Shampoo+AF8AXw-film+AF8-,0.4101535082,1,104.9523530238,43.0465757865
20908,Warren+AF8-Beatty,Bulworth,1.9240713269,4,123.0855089049,236.8252984408
20909,Warren+AF8-Beatty,The+AF8-Roman+AF8-Spring+AF8-of+AF8-Mrs.+AF8-Stone,0.3425098658,1,87.6433228801,30.0187027579
20910,Warren+AF8-Beatty,Town+AF8AJgBf-Country+AF8AXw-film+AF8-,0.4154424369,1,106.3057134143,44.1639046372
20911,Warren+AF8-Beatty,All+AF8-Fall+AF8-Down+AF8AXw-film+AF8-,0.9509548545,1,243.3355989984,231.4011691402
20912,Warren+AF8-Beatty,+ACQAXwBf-film+AF8-,0.9663584232,1,247.2771495343,238.9583563173
20913,Warren+AF8-Beatty,Love+AF8-Affair+AF8AXw-1994+AF8-film+AF8-,1.6127478182,3,137.5596168833,221.848972001
20914,Warren+AF8-Beatty,The+AF8-Only+AF8-Game+AF8-in+AF8-Town+AF8AXw-film+AF8-,0.6461879611,1,165.3501570929,106.8472808794
20915,Warren+AF8-Beatty,Mickey+AF8-One,0.8737991452,1,223.5925684541,195.3749951883
20916,Warren+AF8-Beatty,Promise+AF8-Her+AF8-Anything,0.3425099254,1,87.6433381308,30.018713205
20917,Haarlem,Netherlands,0.3425099254,1,87.6433381308,30.018713205
20918,Campinas,Brazil,0.3425098956,1,87.6433305055,30.0187079815
20919,Northampton,Northamptonshire,0.4151261449,1,106.2247788642,44.0966829428
20920,Chuck+AF8-Palahniuk,Choke+AF8AXw-novel+AF8-,0.4629292488,1,118.456902047,54.8371646798
20921,Chuck+AF8-Palahniuk,Pasco+AF8AXw-Washington,0.3425098956,1,87.6433305055,30.0187079815
20922,Chuck+AF8-Palahniuk,Invisible+AF8-Monsters,0.7342193723,1,187.8761225198,137.9422887467
20923,Chuck+AF8-Palahniuk,Rant+AF8AXw-novel+AF8-,0.4945228994,1,126.5412604757,62.5775510242
20924,Chuck+AF8-Palahniuk,Snuff+AF8AXw-Palahniuk+AF8-novel+AF8-,0.4439871311,1,113.60988798,50.4413282288
20925,Chuck+AF8-Palahniuk,Pygmy+AF8AXw-novel+AF8-,0.5156564116,1,131.9490207135,68.0403585353
20926,Chuck+AF8-Palahniuk,Tell+AC0-All,0.3425098658,1,87.6433228801,30.0187027579
20927,Chuck+AF8-Palahniuk,Fight+AF8-Club,0.7342367172,1,187.880560829,137.9488062088
20928,Chuck+AF8-Palahniuk,Damned+AF8AXw-novel+AF8-,0.4736261368,1,121.1940810378,57.4006844049
20929,Plainfield,+AF8-New+AF8-Jersey+AF8-New+AF8-Jersey,0.9347850084,1,239.1979691542,223.5986756051
20930,Wilkes+AC0-Barre,+AF8-Pennsylvania+AF8-Pennsylvania,0.3425099254,1,87.6433381308,30.018713205
20931,Bruce+AF8-Willis,12+AF8-Monkeys,0.4868836105,1,124.5864768899,60.6591136876
20932,Bruce+AF8-Willis,The+AF8-Sixth+AF8-Sense,0.9671787024,1,247.4870471225,239.3642010967
20933,Bruce+AF8-Willis,Unbreakable+AF8AXw-film+AF8-,0.9670282006,1,247.4485358877,239.2897124006
20934,Bruce+AF8-Willis,Armageddon+AF8AXw-1998+AF8-film+AF8-,0.4629291594,1,118.4568791708,54.8371434997
20935,Bruce+AF8-Willis,Pulp+AF8-Fiction+AF8AXw-film+AF8-,0.413431704,1,105.791195935,43.7374344036
20936,Bruce+AF8-Willis,Die+AF8-Hard,0.3425098956,1,87.6433305055,30.0187079815
20937,Bruce+AF8-Willis,Death+AF8-Becomes+AF8-Her,0.9673705101,1,247.5361279399,239.4591503534
20938,Bruce+AF8-Willis,The+AF8-Fifth+AF8-Element,0.3425099254,1,87.6433381308,30.018713205
20939,Bruce+AF8-Willis,Nobody's+AF8-Fool+AF8AXw-1994+AF8-film+AF8-,0.982727468,1,251.4657514459,247.1223012071
20940,Bruce+AF8-Willis,Demi+AF8-Moore,1.1093028188,2,141.927276887,157.4403283154
20941,Bruce+AF8-Willis,Die+AF8-Hard+AF8-with+AF8-a+AF8-Vengeance,0.646407187,1,165.4062538313,106.9197912513
20942,Bruce+AF8-Willis,Die+AF8-Hard+AF8-2,0.4868836701,1,124.5864921407,60.6591285383
20943,Bruce+AF8-Willis,Four+AF8-Rooms,0.9503598213,1,243.1833386051,231.1116742199
20944,Bruce+AF8-Willis,Hart's+AF8-War,0.3425098658,1,87.6433228801,30.0187027579
20945,Bruce+AF8-Willis,Mercury+AF8-Rising,0.3425099254,1,87.6433381308,30.018713205
20946,Bruce+AF8-Willis,The+AF8-Last+AF8-Boy+AF8-Scout,0.7266433239,1,185.9375212637,135.1102584888
20947,Bruce+AF8-Willis,Look+AF8-Who's+AF8-Talking,0.982727468,1,251.4657514459,247.1223012071
20948,Bruce+AF8-Willis,Rugrats+AF8-Go+AF8-Wild,0.3843609095,1,98.3523999085,37.8028178804
20949,Bruce+AF8-Willis,Look+AF8-Who's+AF8-Talking+AF8-Too,0.4800252914,1,122.8315321852,58.9622420303
20950,Bruce+AF8-Willis,The+AF8-Whole+AF8-Ten+AF8-Yards,0.982727468,1,251.4657514459,247.1223012071
20951,Bruce+AF8-Willis,Bandits,0.4472143054,1,114.4356752271,51.1772710097
20952,Bruce+AF8-Willis,Tears+AF8-of+AF8-the+AF8-Sun,0.3425099254,1,87.6433381308,30.018713205
20953,Bruce+AF8-Willis,Hostage+AF8AXw-film+AF8-,0.8652282954,2,110.6997059509,95.7805178812
20954,Bruce+AF8-Willis,Sin+AF8-City+AF8AXw-film+AF8-,0.4413212836,1,112.9277361458,49.8374134699
20955,Bruce+AF8-Willis,Disney's+AF8-The+AF8-Kid+AF8AXw-2000+AF8-film+AF8-,0.3425099254,1,87.6433381308,30.018713205
20956,Bruce+AF8-Willis,Alpha+AF8-Dog,0.9667996168,1,247.390044598,239.1766003175
20957,Bruce+AF8-Willis,Live+AF8-Free+AF8-or+AF8-Die+AF8-Hard,1.2928696573,2,165.4133269299,213.8578713007
20958,Bruce+AF8-Willis,Striking+AF8-Distance,0.4747494757,1,121.4815272218,57.6732913558
20959,Bruce+AF8-Willis,The+AF8-Siege,0.3838253021,1,98.2153457183,37.6975347412
20960,Bruce+AF8-Willis,16+AF8-Blocks,0.8694601655,1,222.4822862789,193.4394854489
20961,Bruce+AF8-Willis,In+AF8-Country,0.4334260523,1,110.9074606001,48.0701828185
20962,Bruce+AF8-Willis,Over+AF8-the+AF8-Hedge+AF8AXw-film+AF8-,0.6364215612,1,162.8510765546,103.6419363839
20963,Bruce+AF8-Willis,Grindhouse+AF8AXw-film+AF8-,0.4425321519,1,113.2375798379,50.1112698816
20964,Bruce+AF8-Willis,Perfect+AF8-Stranger+AF8AXw-film+AF8-,0.9511906505,1,243.3959357858,231.5159384892
20965,Bruce+AF8-Willis,Last+AF8-Man+AF8-Standing+AF8AXw-film+AF8-,0.4439871311,1,113.60988798,50.4413282288
20966,Bruce+AF8-Willis,Breakfast+AF8-of+AF8-Champions+AF8AXw-film+AF8-,0.9676735997,1,247.6136841867,239.6092251119
20967,Bruce+AF8-Willis,Sunset+AF8AXw-film+AF8-,0.3425099254,1,87.6433381308,30.018713205
20968,Bruce+AF8-Willis,Lucky+AF8-Number+AF8-Slevin,0.3843608797,1,98.3523922832,37.8028120186
20969,Bruce+AF8-Willis,The+AF8-Story+AF8-of+AF8-Us,0.7281428576,1,186.3212302583,135.6684730318
20970,Bruce+AF8-Willis,The+AF8-Bonfire+AF8-of+AF8-the+AF8-Vanities+AF8AXw-film+AF8-,0.9669585228,1,247.4307063461,239.2552303037
20971,Bruce+AF8-Willis,The+AF8-Whole+AF8-Nine+AF8-Yards+AF8AXw-film+AF8-,0.05037193,1,12.8894486434,0.6492664048
20972,Bruce+AF8-Willis,Fast+AF8-Food+AF8-Nation+AF8AXw-film+AF8-,0.4990800023,1,127.7073572243,63.7361881372
20973,Bruce+AF8-Willis,Mortal+AF8-Thoughts,0.5349828601,1,136.8943794758,73.2361466636
20974,Bruce+AF8-Willis,Planet+AF8-Terror,0.4298717678,1,109.997970582,47.2850220685
20975,Bruce+AF8-Willis,The+AF8-Return+AF8-of+AF8-Bruno+AF8AXw-album+AF8-,0.4376773834,1,111.9953147657,49.0178163197
20976,Bruce+AF8-Willis,Die+AF8-Hard+AF8AXw-franchise+AF8-,0.9503597617,1,243.1833233543,231.1116452324
20977,Bruce+AF8-Willis,Assassination+AF8-of+AF8-a+AF8-High+AF8-School+AF8-President,0.5745307803,1,147.0141204977,84.4641373647
20978,Bruce+AF8-Willis,Respect+AF8-Yourself,0.412792176,1,105.6275499657,43.6022261959
20979,Bruce+AF8-Willis,Surrogates+AF8AXw-film+AF8-,0.6529961824,1,167.0922824949,109.1106225776
20980,Bruce+AF8-Willis,That's+AF8-Adequate,0.982727468,1,251.4657514459,247.1223012071
20981,Bruce+AF8-Willis,The+AF8-Expendables+AF8AXw-2010+AF8-film+AF8-,0.4129089713,1,105.6574361944,43.6269032892
20982,Bruce+AF8-Willis,Cop+AF8-Out+AF8AXw-2010+AF8-film+AF8-,0.5218716264,1,133.5394043254,69.6904261238
20983,Bruce+AF8-Willis,Kane+AF8AJgBf-Lynch+AF8AXw-film+AF8-,0.9676616192,1,247.6106185499,239.6032920771
20984,Bruce+AF8-Willis,Red+AF8AXw-2010+AF8-film+AF8-,0.9669585228,1,247.4307063461,239.2552303037
20985,Maurice+AF8AXw-emperor+AF8-,Cappadocia,0.3425099254,1,87.6433381308,30.018713205
20986,Recife,Brazil,0.3425099254,1,87.6433381308,30.018713205
20987,Qian+AF8-Zhongshu,Fortress+AF8-Besieged,0.4151261449,1,106.2247788642,44.0966829428
20988,Qian+AF8-Zhongshu,Wuxi,0.982727468,1,251.4657514459,247.1223012071
20989,Qian+AF8-Zhongshu,Yang+AF8-Jiang,0.9549842775,2,122.1833350447,116.6831639402
20990,Qian+AF8-Zhongshu,Beijing,0.3425098956,1,87.6433305055,30.0187079815
20991,Olav+AF8-V+AF8-of+AF8-Norway,Harald+AF8-V+AF8-of+AF8-Norway,0.7490912676,1,191.6816255192,143.5870318358
20992,Olav+AF8-V+AF8-of+AF8-Norway,Princess+AF8-Astrid+AF8-of+AF8-Norway,0.5578237176,1,142.7390246923,79.6232134004
20993,Olav+AF8-V+AF8-of+AF8-Norway,Princess+AF8-Ragnhild+AF8-of+AF8-Norway,0.6614896059,1,169.2656267763,111.9674527487
20994,Olav+AF8-V+AF8-of+AF8-Norway,Princess+AF8-M+//0Aw//9AKQ-rtha+AF8-of+AF8-Sweden,0.830286473,2,106.2291523576,88.2006282408
20995,Fredrikstad,Norway,0.3425099254,1,87.6433381308,30.018713205
20996,Olav+AF8-IV+AF8-of+AF8-Norway,Falsterbo,0.4402449727,1,112.6523237471,49.5946191926
20997,Bra+//0Axf/9AJ8-ov,Romania,0.392275691,1,100.3776780678,39.375723025
20998,Baden+AC0-W+//0Aw//9ALw-rttemberg,Germany,0.9914133549,1,253.6883443289,251.5100125501
20999,Baden+AC0-W+//0Aw//9ALw-rttemberg,geoent+AF8-Federal+AF8-Republic+AF8-of+AF8-Germany+AF8-2921044,0.3425099254,1,87.6433381308,30.018713205
21000,Hugo+AF8-Grotius,Rostock,0.3425098658,1,87.6433228801,30.0187027579
21001,Hugo+AF8-Grotius,Mare+AF8-Liberum,0.468667686,1,119.925285164,56.2051058907
21002,Ho+AF8-Chi+AF8-Minh+AF8-City,Vietnam,0.982727468,1,251.4657514459,247.1223012071
21003,Newark,+AF8-New+AF8-Jersey+AF8-New+AF8-Jersey,0.4946382046,1,126.5707654094,62.6067361569
21004,Austria,German+AF8-language,0.3425099254,1,87.6433381308,30.018713205
21005,Bahrain,Arabic+AF8-language,0.4594305158,1,117.5616268546,54.0113988641
21006,Herod+AF8-the+AF8-Great,Jericho,0.4535547197,1,116.058095581,52.6386970101
21007,Herod+AF8-the+AF8-Great,Herod+AF8-Antipas,0.3425098956,1,87.6433305055,30.0187079815
21008,Herod+AF8-the+AF8-Great,Mariamne+AF8AXw-second+AF8-wife+AF8-of+AF8-Herod+AF8-,0.3425099254,1,87.6433381308,30.018713205
21009,Herod+AF8-the+AF8-Great,Mariamne+AF8AXw-third+AF8-wife+AF8-of+AF8-Herod+AF8-,0.6256289482,1,160.0894029202,100.1565647669
21010,Herod+AF8-the+AF8-Great,Malthace,0.4535547793,1,116.0581108318,52.6387108443
21011,King+AF8-Vidor,The+AF8-Champ,0.4402449131,1,112.6523084963,49.5946057645
21012,King+AF8-Vidor,Duel+AF8-in+AF8-the+AF8-Sun+AF8AXw-film+AF8-,0.3425099254,1,87.6433381308,30.018713205
21013,King+AF8-Vidor,Intolerance+AF8AXw-film+AF8-,0.4637920558,1,118.6776818844,55.0417660588
21014,King+AF8-Vidor,The+AF8-Wizard+AF8-of+AF8-Oz+AF8AXw-1939+AF8-film+AF8-,0.3425099254,1,87.6433381308,30.018713205
21015,King+AF8-Vidor,The+AF8-Crowd,0.3425099254,1,87.6433381308,30.018713205
21016,King+AF8-Vidor,Northwest+AF8-Passage+AF8AXw-film+AF8-,0.3425099254,1,87.6433381308,30.018713205
21017,King+AF8-Vidor,Beyond+AF8-the+AF8-Forest,0.3425099254,1,87.6433381308,30.018713205
21018,King+AF8-Vidor,Show+AF8-People,0.3425099254,1,87.6433381308,30.018713205
21019,King+AF8-Vidor,Hallelujah+ACEAXwBf-1929+AF8-film+AF8-,0.3425099254,1,87.6433381308,30.018713205
21020,King+AF8-Vidor,The+AF8-Citadel+AF8AXw-film+AF8-,0.4402449429,1,112.6523161217,49.5946124785
21021,King+AF8-Vidor,Comrade+AF8-X,0.3843609095,1,98.3523999085,37.8028178804
21022,King+AF8-Vidor,The+AF8-Fountainhead+AF8AXw-film+AF8-,0.5741675496,1,146.9211750129,84.3573710415
21023,King+AF8-Vidor,Billy+AF8-the+AF8-Kid+AF8AXw-1930+AF8-film+AF8-,0.5539812446,1,141.7557914035,78.530049751
21024,King+AF8-Vidor,Florence+AF8-Vidor,0.5763176084,1,147.4713439757,84.9903322676
21025,King+AF8-Vidor,Bardelys+AF8-the+AF8-Magnificent,0.3425098956,1,87.6433305055,30.0187079815
21026,King+AF8-Vidor,H.+AF8-M.+AF8-Pulham+AF8AXw-Esq.,0.8695168495,1,222.496790895,193.4647086429
21027,King+AF8-Vidor,Street+AF8-Scene+AF8AXw-1931+AF8-film+AF8-,0.342509836,1,87.6433152547,30.0186975344
21028,King+AF8-Vidor,Our+AF8-Daily+AF8-Bread+AF8AXw-1934+AF8-film+AF8-,1.2700550557,2,162.4943635743,206.3767879803
21029,King+AF8-Vidor,The+AF8-Other+AF8-Half+AF8AXw-1919+AF8-film+AF8-,0.898144722,1,229.8222495852,206.4136404631
21030,King+AF8-Vidor,Ruby+AF8-Gentry,0.7365239859,2,94.2329199107,69.4048057757
21031,King+AF8-Vidor,Hurricane+AF8-in+AF8-Galveston,0.4413212836,1,112.9277361458,49.8374134699
21032,King+AF8-Vidor,The+AF8-Lost+AF8-Lie,0.9673918486,1,247.5415881535,239.4697145692
21033,King+AF8-Vidor,Bud's+AF8-Recruit,0.7864970565,2,100.6266130554,79.1425349737
21034,King+AF8-Vidor,The+AF8-Chocolate+AF8-of+AF8-the+AF8-Gang,0.3425098658,1,87.6433228801,30.0187027579
21035,King+AF8-Vidor,Tad's+AF8-Swimming+AF8-Hole,0.9507639408,1,243.2867469427,231.3082662676
21036,King+AF8-Vidor,The+AF8-Accusing+AF8-Toe,0.3425098956,1,87.6433305055,30.0187079815
21037,King+AF8-Vidor,I'm+AF8-a+AF8-Man+AF8AXw-film+AF8-,0.3425099254,1,87.6433381308,30.018713205
21038,King+AF8-Vidor,The+AF8-Turn+AF8-in+AF8-the+AF8-Road,0.819455415,2,104.8433967806,85.9144892188
21039,King+AF8-Vidor,Better+AF8-Times+AF8AXw-1919+AF8-film+AF8-,1.4306634068,2,183.0430411136,261.8729807906
21040,King+AF8-Vidor,Poor+AF8-Relations,1.3957983255,2,178.5823059892,249.2648836637
21041,King+AF8-Vidor,The+AF8-Family+AF8-Honor,0.7585787773,2,97.0546710437,73.6236136916
21042,King+AF8-Vidor,The+AF8-Jack+AC0-Knife+AF8-Man,1.2785798311,2,163.585046964,209.1565417177
21043,King+AF8-Vidor,The+AF8-Sky+AF8-Pilot,0.414090246,1,105.9597073121,43.8768812669
21044,King+AF8-Vidor,Love+AF8-Never+AF8-Dies+AF8AXw-1921+AF8-film+AF8-,0.7801873684,2,99.8193340737,77.8777835664
21045,King+AF8-Vidor,Real+AF8-Adventure,1.4072034657,2,180.0415112339,253.3550385782
21046,King+AF8-Vidor,Dusk+AF8-to+AF8-Dawn,1.0518432557,2,134.5757411443,141.5525857034
21047,King+AF8-Vidor,Conquering+AF8-the+AF8-Woman,0.4640911222,1,118.7542086525,55.1127739595
21048,King+AF8-Vidor,Peg+AF8-o'+AF8-My+AF8-Heart+AF8AXw-1922+AF8-film+AF8-,0.3425098956,1,87.6433305055,30.0187079815
21049,King+AF8-Vidor,The+AF8-Woman+AF8-of+AF8-Bronze,0.3425098956,1,87.6433305055,30.0187079815
21050,King+AF8-Vidor,Three+AF8-Wise+AF8-Fools+AF8AXw-1923+AF8-film+AF8-,0.783831209,2,100.2855371383,78.6069338203
21051,King+AF8-Vidor,Wild+AF8-Oranges,1.3787721395,2,176.4039285671,243.2208220067
21052,King+AF8-Vidor,Happiness+AF8AXw-1924+AF8-film+AF8-,0.3922756612,1,100.3776704424,39.3757170425
21053,King+AF8-Vidor,Wine+AF8-of+AF8-Youth,1.9334914684,2,247.3762568197,478.2998820456
21054,King+AF8-Vidor,His+AF8-Hour,1.3252373934,2,169.5545447884,224.7000229745
21055,King+AF8-Vidor,The+AF8-Wife+AF8-of+AF8-the+AF8-Centaur,0.4402449429,1,112.6523161217,49.5946124785
21056,King+AF8-Vidor,Proud+AF8-Flesh+AF8AXw-film+AF8-,0.6793268323,1,173.8299151334,118.0873256065
21057,King+AF8-Vidor,La+AF8-Boh+//0Aw//9AKg-me+AF8AXw-1926+AF8-film+AF8-,0.5152810216,1,131.8529638397,67.9413299083
21058,King+AF8-Vidor,The+AF8-Patsy+AF8AXw-1928+AF8-film+AF8-,0.757516712,2,96.9187874659,73.4176012122
21059,King+AF8-Vidor,Streets+AF8-of+AF8-Laredo+AF8AXw-film+AF8-,0.4784693718,1,122.433394854,58.5806295231
21060,King+AF8-Vidor,Stella+AF8-Dallas+AF8AXw-1937+AF8-film+AF8-,0.6156378388,1,157.5328224695,96.9831663652
21061,King+AF8-Vidor,Bird+AF8-of+AF8-Paradise+AF8AXw-1932+AF8-film+AF8-,0.8591406346,2,109.9208337572,94.43745487
21062,King+AF8-Vidor,The+AF8-Wedding+AF8-Night,0.6861534119,1,175.5767381589,120.472577938
21063,King+AF8-Vidor,Not+AF8-So+AF8-Dumb,0.8032981456,2,102.7761909563,82.5599236071
21064,King+AF8-Vidor,So+AF8-Red+AF8-the+AF8-Rose+AF8AXw-film+AF8-,0.6864179373,1,175.6444263844,120.565484857
21065,King+AF8-Vidor,Japanese+AF8-War+AF8-Bride,0.9512386322,1,243.4082136092,231.5392961798
21066,King+AF8-Vidor,Man+AF8-Without+AF8-a+AF8-Star,0.7338869572,1,187.7910623016,137.8174113018
21067,King+AF8-Vidor,The+AF8-Stranger's+AF8-Return,0.3425098658,1,87.6433228801,30.0187027579
21068,King+AF8-Vidor,Cynara+AF8AXw-film+AF8-,0.9743779302,1,249.3292254349,242.9408946176
21069,Hove,East+AF8-Sussex,0.3425098658,1,87.6433228801,30.0187027579
21070,Durham,North+AF8-East+AF8-England,0.3425099254,1,87.6433381308,30.018713205
21071,Glasgow,Scotland,0.9669585228,1,247.4307063461,239.2552303037
21072,Frederick+AF8-II,+AF8-Holy+AF8-Roman+AF8-Emperor+AF8-Manfred+AF8-of+AF8-Sicily,0.6161910295,1,157.674375972,97.157536056
21073,Frederick+AF8-II,+AF8-Holy+AF8-Roman+AF8-Emperor+AF8-Jesi,0.3425098956,1,87.6433305055,30.0187079815
21074,Frederick+AF8-II,+AF8-Holy+AF8-Roman+AF8-Emperor+AF8-Isabella+AF8-of+AF8-England,0.4223082066,1,108.0625646198,45.6357078652
21075,Frederick+AF8-II,+AF8-Holy+AF8-Roman+AF8-Emperor+AF8-Constance+AF8-of+AF8-Aragon,0.395373255,1,101.1702999129,40.0000307859
21076,Alastair+AF8-Reynolds,Absolution+AF8-Gap,0.3425099254,1,87.6433381308,30.018713205
21077,Alastair+AF8-Reynolds,Redemption+AF8-Ark,0.3425099254,1,87.6433381308,30.018713205
21078,Alastair+AF8-Reynolds,Revelation+AF8-Space,0.9669584036,1,247.4306758445,239.2551713163
21079,Alastair+AF8-Reynolds,Chasm+AF8-City,0.9736708999,1,249.1483066029,242.5884558986
21080,Alastair+AF8-Reynolds,Pushing+AF8-Ice,0.3425098956,1,87.6433305055,30.0187079815
21081,Alastair+AF8-Reynolds,Galactic+AF8-North,0.4160688221,1,106.4659963311,44.2971816872
21082,Alastair+AF8-Reynolds,The+AF8-Prefect,0.942694962,1,241.2220119236,227.3987753639
21083,Alastair+AF8-Reynolds,House+AF8-of+AF8-Suns,0.4528571069,1,115.8795865511,52.4768943143
21084,Charles+AF8-Emmanuel+AF8-III+AF8-of+AF8-Sardinia,Turin,0.3425099254,1,87.6433381308,30.018713205
21085,Charles+AF8-Emmanuel+AF8-III+AF8-of+AF8-Sardinia,Countess+AF8-Palatine+AF8-Anne+AF8-Christine+AF8-of+AF8-Sulzbach,1.6993998885,2,217.4259313411,369.493603478
21086,Charles+AF8-Emmanuel+AF8-III+AF8-of+AF8-Sardinia,Princess+AF8-Eleonora+AF8-of+AF8-Savoy,0.40216887,1,102.9091995449,41.3868764936
21087,Charles+AF8-Emmanuel+AF8-III+AF8-of+AF8-Sardinia,Benedetto+AF8AXw-Duke+AF8-of+AF8-Chablais,0.5715513825,1,146.2517356748,83.590381718
21088,Charles+AF8-Emmanuel+AF8-III+AF8-of+AF8-Sardinia,Princess+AF8-Maria+AF8-Felicita+AF8-of+AF8-Savoy,0.4129089713,1,105.6574361944,43.6269032892
21089,Charles+AF8-Albert+AF8-of+AF8-Sardinia,Victor+AF8-Emmanuel+AF8-II+AF8-of+AF8-Italy,0.3425099254,1,87.6433381308,30.018713205
21090,Charles+AF8-Albert+AF8-of+AF8-Sardinia,Porto,0.3425099254,1,87.6433381308,30.018713205
21091,Charles+AF8-Albert+AF8-of+AF8-Sardinia,Prince+AF8-Ferdinand+AF8AXw-Duke+AF8-of+AF8-Genoa+AF8AXw-1822+//0A4v/9AID//QCT-1855+AF8-,0.3425099254,1,87.6433381308,30.018713205
21092,Charles+AF8-Albert+AF8-of+AF8-Sardinia,Turin,0.3425099254,1,87.6433381308,30.018713205
21093,Thomas+AF8-Francis,+AF8-Prince+AF8-of+AF8-Carignan+AF8-Eugene+AF8-Maurice+AF8AXw-Count+AF8-of+AF8-Soissons,0.982727468,1,251.4657514459,247.1223012071
21094,Bedford,Bedfordshire,0.930137217,1,238.0086665296,221.3807187077
21095,Victor+AF8-Emmanuel+AF8-III+AF8-of+AF8-Italy,Alexandria,0.9421874881,1,241.0921566894,227.1540135118
21096,Victor+AF8-Emmanuel+AF8-III+AF8-of+AF8-Italy,Naples,0.7445682883,1,190.5242605065,141.858322525
21097,Victor+AF8-Emmanuel+AF8-III+AF8-of+AF8-Italy,Princess+AF8-Mafalda+AF8-of+AF8-Savoy,0.3425099254,1,87.6433381308,30.018713205
21098,Victor+AF8-Emmanuel+AF8-III+AF8-of+AF8-Italy,Giovanna+AF8-of+AF8-Italy,0.898144722,1,229.8222495852,206.4136404631
21099,Victor+AF8-Emmanuel+AF8-III+AF8-of+AF8-Italy,Elena+AF8-of+AF8-Montenegro,0.7746492625,2,99.1107734569,76.7760875642
21100,Victor+AF8-Emmanuel+AF8-III+AF8-of+AF8-Italy,Princess+AF8-Yolanda+AF8-of+AF8-Savoy,0.4140322506,1,105.9448671277,43.8645917764
21101,Victor+AF8-Emmanuel+AF8-III+AF8-of+AF8-Italy,Princess+AF8-Maria+AF8-Francesca+AF8-of+AF8-Savoy,0.9507639408,1,243.2867469427,231.3082662676
21102,Nicolas+AF8-Roeg,London,0.3425098658,1,87.6433228801,30.0187027579
21103,Nicolas+AF8-Roeg,Walkabout+AF8AXw-film+AF8-,0.6879681349,1,176.0410995386,121.1106669153
21104,Nicolas+AF8-Roeg,Don't+AF8-Look+AF8-Now,0.8999499083,1,230.2841706612,207.2442182695
21105,Nicolas+AF8-Roeg,Performance+AF8AXw-film+AF8-,0.3425098658,1,87.6433228801,30.0187027579
21106,Nicolas+AF8-Roeg,Insignificance+AF8AXw-film+AF8-,0.5394979119,1,138.0497159559,74.4775334966
21107,Nicolas+AF8-Roeg,Eureka+AF8AXw-1983+AF8-film+AF8-,0.982727468,1,251.4657514459,247.1223012071
21108,Nicolas+AF8-Roeg,Bad+AF8-Timing,0.4414259791,1,112.9545262106,49.8610623263
21109,Nicolas+AF8-Roeg,The+AF8-Witches+AF8AXw-1990+AF8-film+AF8-,0.55978477,1,143.2408296499,80.1840348802
21110,Nicolas+AF8-Roeg,Susan+AF8-Stephen,0.3425099254,1,87.6433381308,30.018713205
21111,Nicolas+AF8-Roeg,Aria+AF8AXw-film+AF8-,0.3974138498,1,101.6924586206,40.4139914761
21112,Nicolas+AF8-Roeg,Full+AF8-Body+AF8-Massage,0.3986256123,1,102.0025311255,40.6608214261
21113,Nicolas+AF8-Roeg,The+AF8-Man+AF8-Who+AF8-Fell+AF8-to+AF8-Earth+AF8AXw-film+AF8-,0.3425099254,1,87.6433381308,30.018713205
21114,Nicolas+AF8-Roeg,A+AF8-Prize+AF8-of+AF8-Arms,0.3425099254,1,87.6433381308,30.018713205
21115,Nicolas+AF8-Roeg,Aria+AF8AXw-1987+AF8-film+AF8-,0.6850197912,2,87.6433305055,60.0374159629
21116,Nicolas+AF8-Roeg,Track+AF8-29,0.9663276076,1,247.2692642677,238.9431165728
21117,Newcastle+AF8-upon+AF8-Tyne,United+AF8-Kingdom,0.3425098956,1,87.6433305055,30.0187079815
21118,Hope,+AF8-Arkansas+AF8-Arkansas,0.9667590857,1,247.3796732755,239.1565467566
21119,Ivan+AF8-IV+AF8-of+AF8-Russia,Moscow,0.9830242991,1,251.541706233,247.2716094641
21120,Ivan+AF8-IV+AF8-of+AF8-Russia,Anastasia+AF8-of+AF8-Russia,0.8198412359,2,104.8927597758,85.9954098115
21121,Ivan+AF8-IV+AF8-of+AF8-Russia,Maria+AF8-Nagaya,1.0646162629,2,136.2099550837,145.011333351
21122,William+AF8-Marshal,+AF8-1st+AF8-Earl+AF8-of+AF8-Pembroke+AF8-Isabel+AF8-Marshal,0.3425099254,1,87.6433381308,30.018713205
21123,William+AF8-Marshal,+AF8-1st+AF8-Earl+AF8-of+AF8-Pembroke+AF8-Maud+AF8-Marshal,0.4402449429,1,112.6523161217,49.5946124785
21124,Dordrecht,Netherlands,0.3425099254,1,87.6433381308,30.018713205
