Subject,Predicate,Object,stv,MturkTruth
concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:fedex+AF8-field,0.4372947514,1
concept:athlete:josh+AF8-phelps,concept:athleteplaysinleague,concept:sportsleague:mlb,0.3854899704,1
concept:athlete:udonis+AF8-haslem,concept:athleteledsportsteam,concept:sportsteam:heat,0.0527665615,1
concept:athlete:pelfrey,concept:athleteledsportsteam,concept:sportsteam:new+AF8-york+AF8-mets,0.487741679,1
concept:personmexico:jason+AF8-kubel,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:personmexico:odalis+AF8-perez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.3854900002,1
concept:athlete:babe+AF8-ruth,concept:athleteledsportsteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.4330237806,1
concept:athlete:kevin+AF8-gregg,concept:athleteplayssport,concept:sport:baseball,0.43338117,1
concept:coach:jim+AF8-harbaugh,concept:coachesteam,concept:sportsteam:stanford,0.4258359373,0
concept:sportsteam:dallas+AF8-cowboys,concept:teamhomestadium,concept:stadiumoreventvenue:cowboys+AF8-stadium,0.7499176264,1
concept:personmexico:joel+AF8-zumaya,concept:athleteplayssport,concept:sport:baseball,0.4933720827,1
concept:athlete:vicente+AF8-padilla,concept:athleteplayssport,concept:sport:baseball,0.4143873155,1
concept:athlete:joe+AF8-morgan,concept:athleteplayssport,concept:sport:baseball,0.4003387392,1
concept:athlete:amare+AF8-stoudemire,concept:athleteledsportsteam,concept:sportsteam:suns,0.4106097221,1
concept:personmexico:jason+AF8-bay,concept:athleteplaysforteam,concept:sportsteam:pirates,0.4106097221,1
concept:athlete:brett+AF8-myers,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4324214458,1
concept:athlete:george+AF8-sherrill,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:personmexico:hong+AF8-chih+AF8-kuo,concept:athleteplayssport,concept:sport:baseball,0.4336505234,1
concept:personaustralia:derek+AF8-fisher,concept:athleteplaysforteam,concept:sportsteam:los+AF8-angeles+AF8-lakers,0.4919834733,1
concept:athlete:harmon+AF8-killebrew,concept:athleteplayssport,concept:sport:baseball,0.4274127483,1
concept:personmexico:john+AF8-grabow,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:personmexico:josh+AF8-willingham,concept:athleteplayssport,concept:sport:baseball,0.4106097221,1
concept:personmexico:alfonso+AF8-soriano,concept:coachesteam,concept:sportsteam:chicago+AF8-cubs,0.4113820195,0
concept:athlete:roy+AF8-halladay,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4174895287,1
concept:athlete:dmitri+AF8-young,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4308820069,1
concept:coach:mike+AF8-macdougal,concept:athleteplayssport,concept:sport:baseball,0.2291418165,1
concept:athlete:luke+AF8-walton,concept:athleteledsportsteam,concept:sportsteam:los+AF8-angeles+AF8-lakers,0.4254617095,1
concept:personmexico:jason+AF8-bay,concept:athleteledsportsteam,concept:sportsteam:pirates,0.4276425838,1
concept:athlete:matt+AF8-treanor,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:athlete:eddie+AF8-mathews,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:athlete:coco+AF8-crisp,concept:athleteledsportsteam,concept:sportsteam:red+AF8-sox,0.4742409885,1
concept:personmexico:brad+AF8-hawpe,concept:athleteledsportsteam,concept:sportsteam:colorado+AF8-rockies,0.4044215381,1
concept:sportsteam:los+AF8-angeles+AF8-clippers,concept:teamplaysinleague,concept:sportsleague:nba,0.4276425838,1
concept:athlete:robin+AF8-ventura,concept:athleteplayssport,concept:sport:baseball,0.4711411297,1
concept:personmexico:carl+AF8-pavano,concept:athleteplayssport,concept:sport:baseball,0.4226303697,1
concept:athlete:coco+AF8-crisp+AF8-,concept:athleteledsportsteam,concept:sportsteam:red+AF8-sox,0.4276425838,1
concept:athlete:nomar+AF8-garciaparra,concept:athleteledsportsteam,concept:sportsteam:dodgers,0.4770161211,1
concept:athlete:nady,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.4218680859,1
concept:athlete:luis+AF8-ayala,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4250917435,1
concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:arco+AF8-arena,0.4705142975,1
concept:sportsteam:hawks,concept:teamplaysinleague,concept:sportsleague:nba,0.404810667,1
concept:athlete:hank+AF8-aaron,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4480447769,0
concept:personmexico:shane+AF8-victorino,concept:athleteledsportsteam,concept:sportsteam:phillies,0.4153022468,1
concept:athlete:chase+AF8-utley,concept:athletehomestadium,concept:stadiumoreventvenue:amway+AF8-arena,0.3957529068,0
concept:athlete:walter+AF8-payton,concept:athleteplaysforteam,concept:sportsteam:broncos,0.4106097221,0
concept:sportsteam:suns,concept:teamhomestadium,concept:stadiumoreventvenue:us+AF8-airways+AF8-center,0.3849399984,1
concept:personmexico:adam+AF8-loewen,concept:athleteplayssport,concept:sport:baseball,0.3957529068,1
concept:athlete:bosh,concept:athleteplaysforteam,concept:sportsteam:raptors,0.4870060384,0
concept:athlete:courtney+AF8-fells,concept:athleteledsportsteam,concept:sportsteam:wolfpack,0.4142830372,1
concept:athlete:matt+AF8-lindstrom,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:personmexico:dennis+AF8-rodman,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,0
concept:athlete:adam+AF8-russell,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4925162494,1
concept:personus:roy+AF8-oswalt,concept:athleteplayssport,concept:sport:baseball,0.418163985,1
concept:male:dye,concept:athleteledsportsteam,concept:sportsteam:red+AF8-sox,0.3148673415,0
concept:athlete:damion+AF8-easley,concept:athleteplayssport,concept:sport:baseball,0.422607094,1
concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:target+AF8-center,0.4276425838,1
concept:personmexico:huston+AF8-street,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4436353147,1
concept:sportsteam:pirates,concept:teamhomestadium,concept:stadiumoreventvenue:pnc+AF8-park,0.4469624162,1
concept:personmexico:jason+AF8-schmidt,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4159788489,1
concept:athlete:goose+AF8-gossage,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4153741896,1
concept:athlete:mike+AF8-lowell,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4148673415,1
concept:personmexico:jorge+AF8-campillo,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4105223119,1
concept:athlete:matt+AF8-holliday,concept:athleteplayssport,concept:sport:baseball,0.2420143038,1
concept:athlete:jake+AF8-plummer,concept:athleteplaysforteam,concept:sportsteam:broncos,0.4436353147,1
concept:personmexico:manny+AF8-ramirez,concept:athleteplaysforteam,concept:sportsteam:dodgers,0.314021641,0
concept:athlete:shaq,concept:athleteplaysforteam,concept:sportsteam:suns,0.0400338799,0
concept:personmexico:chris+AF8-sampson,concept:athleteplaysinleague,concept:sportsleague:mlb,0.3143872857,0
concept:athlete:joe+AF8-mays,concept:athleteplaysinleague,concept:sportsleague:mlb,0.2907934368,1
concept:personmexico:ian+AF8-snell,concept:athleteplaysinleague,concept:sportsleague:mlb,0.3785089493,1
concept:athlete:arthur+AF8-rhodes,concept:athleteplayssport,concept:sport:baseball,0.4163707197,1
concept:athlete:melvin+AF8-mora,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:personmexico:cody+AF8-ross,concept:athleteplaysforteam,concept:sportsteam:marlins,0.4276425838,1
concept:sportsteam:oakland+AF8-athletics,concept:teamhomestadium,concept:stadiumoreventvenue:mcafee+AF8-coliseum,0.4276425838,1
concept:athlete:phil+AF8-simms,concept:athleteledsportsteam,concept:sportsteam:new+AF8-york+AF8-giants,0.4545451701,1
concept:athlete:matt+AF8-murton,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:athlete:ronny+AF8-cedeno,concept:athleteplaysinleague,concept:sportsleague:mlb,0.737731576,1
concept:personmexico:josh+AF8-willingham,concept:athleteledsportsteam,concept:sportsteam:marlins,0.4269327223,1
concept:athlete:mark+AF8-anderson,concept:athleteledsportsteam,concept:sportsteam:new+AF8-england+AF8-patriots,0.4115559578,0
concept:coach:kevin+AF8-kouzmanoff,concept:athleteplayssport,concept:sport:baseball,0.2697420597,1
concept:personmexico:raul+AF8-valdes,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:personmexico:johnny+AF8-damon,concept:athleteplayssport,concept:sport:baseball,0.462602824,1
concept:personmexico:jason+AF8-schmidt,concept:athleteplayssport,concept:sport:baseball,0.4951242507,1
concept:coach:brad+AF8-thompson,concept:athleteledsportsteam,concept:sportsteam:packers,0.227642554,0
concept:athlete:michael+AF8-redd,concept:athleteledsportsteam,concept:sportsteam:bucks,0.4148673415,1
concept:athlete:john+AF8-wetteland,concept:athleteplayssport,concept:sport:baseball,0.6014671326,1
concept:athlete:gary+AF8-sheffield,concept:athleteledsportsteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.4634473324,1
concept:athlete:nick+AF8-swisher,concept:athleteplayssport,concept:sport:baseball,0.4143872857,1
concept:personmexico:jose+AF8-valverde,concept:athleteplayssport,concept:sport:baseball,0.4181512892,1
concept:athlete:tanyon+AF8-sturtze,concept:athleteplayssport,concept:sport:baseball,0.4475468695,1
concept:coach:gregg+AF8-popovich,concept:worksfor,concept:sportsteam:san+AF8-antonio,0.4474038184,1
concept:sportsteam:virginia+AF8-tech+AF8-hokies,concept:teamhomestadium,concept:stadiumoreventvenue:lane+AF8-stadium,0.4276425838,1
concept:athlete:jason+AF8-michaels,concept:athleteplayssport,concept:sport:baseball,0.4480448067,1
concept:athlete:chan+AF8-ho+AF8-park,concept:athleteplaysinleague,concept:sportsleague:mlb,0.421138525,1
concept:personasia:brett+AF8-gardner,concept:athleteledsportsteam,concept:sportsteam:chicago+AF8-cubs,0.4939731061,1
concept:personmexico:josh+AF8-willingham,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:athlete:mark+AF8-teixeira,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:athlete:barry+AF8-bonds,concept:coachesteam,concept:sportsteam:san+AF8-francisco+AF8-giants,0.0211582541,0
concept:athlete:roger+AF8-clemens,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:athlete:andy+AF8-sonnanstine,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4148673117,1
concept:athlete:jason+AF8-campbell,concept:athleteledsportsteam,concept:sportsteam:redskins,0.4019257724,1
concept:athlete:chris+AF8-smith,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4557040632,1
concept:athlete:joe+AF8-beimel,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276423454,1
concept:athlete:ryan+AF8-braun,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4148387313,1
concept:athlete:guillermo+AF8-diaz,concept:athleteplaysforteam,concept:sportsteam:knicks,0.3276425838,0
concept:sportsteam:steelers,concept:teamplaysinleague,concept:sportsleague:nfl,0.4098213613,1
concept:personmexico:jay+AF8-bruce,concept:athleteplaysinleague,concept:sportsleague:mlb,0.5978547335,1
concept:athlete:ronny+AF8-turiaf,concept:athleteledsportsteam,concept:sportsteam:los+AF8-angeles+AF8-lakers,0.4862728119,1
concept:athlete:david+AF8-wells,concept:athleteplayssport,concept:sport:baseball,0.4987069964,1
concept:athlete:sean+AF8-burnett,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4242300987,1
concept:athlete:yorvit+AF8-torrealba,concept:athleteplayssport,concept:sport:baseball,0.4545196891,1
concept:athlete:nick+AF8-young,concept:athleteplaysforteam,concept:sportsteam:washington+AF8-wizards,0.4276426435,0
concept:sportsteam:cavaliers,concept:teamhomestadium,concept:stadiumoreventvenue:quicken+AF8-loans+AF8-arena,0.4155301154,1
concept:athlete:shawn+AF8-estes,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4847095609,1
concept:athlete:matt+AF8-morris,concept:athleteplayssport,concept:sport:baseball,0.4257425964,1
concept:coach:jeff+AF8-fulchino,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4847095609,1
concept:athlete:courtney+AF8-fells,concept:athleteplaysforteam,concept:sportsteam:wolfpack,0.4336504936,1
concept:sportsteam:rams,concept:teamplaysinleague,concept:sportsleague:nfl,0.4316927791,1
concept:athlete:pedroia,concept:athleteplaysforteam,concept:sportsteam:red+AF8-sox,0.4276425838,1
concept:athlete:ichiro+AF8-suzuki,concept:athleteledsportsteam,concept:sportsteam:seattle+AF8-mariners,0.471540451,1
concept:athlete:hakim+AF8-warrick,concept:athleteplaysforteam,concept:sportsteam:reds,0.4276426435,0
concept:personmexico:jeff+AF8-mathis,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4475468695,1
concept:athlete:randy+AF8-johnson,concept:athleteplayssport,concept:sport:baseball,0.9518507123,1
concept:personmexico:jason+AF8-bay,concept:coachesteam,concept:sportsteam:pirates,0.3276425838,0
concept:coach:kameron+AF8-loe,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:personmexico:ryan+AF8-church,concept:athleteledsportsteam,concept:sportsteam:new+AF8-york+AF8-mets,0.4242300987,1
concept:athlete:jason+AF8-varitek,concept:athleteplaysinleague,concept:sportsleague:mlb,0.3993825912,1
concept:personmexico:jay+AF8-bruce,concept:athleteplaysforteam,concept:sportsteam:reds,0.4265529215,1
concept:coach:richard+AF8-jefferson,concept:coachesteam,concept:sportsteam:nets,0.4063877165,0
concept:athlete:chad+AF8-durbin,concept:athleteplayssport,concept:sport:baseball,0.9518505335,1
concept:athlete:royce+AF8-ring,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4124427032,1
concept:athlete:brad+AF8-lidge,concept:athleteplayssport,concept:sport:baseball,0.4276424944,1
concept:male:yogi+AF8-berra,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276426435,1
concept:athlete:marc+AF8-bulger,concept:athleteledsportsteam,concept:sportsteam:rams,0.4276425838,1
concept:athlete:carl+AF8-crawford,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:sport:baseball,concept:sportusesstadium,concept:stadiumoreventvenue:wrigley+AF8-field,0.4276425838,1
concept:athlete:baldelli,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:athlete:sean+AF8-casey,concept:athleteplaysinleague,concept:sportsleague:mlb,0.3957529068,0
concept:athlete:phil+AF8-rizzuto,concept:athleteplaysinleague,concept:sportsleague:mlb,0.3143873155,0
concept:personmexico:dennis+AF8-rodman,concept:athleteplayssport,concept:sport:baseball,0.4027642584,0
concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:energysolutions+AF8-arena,0.3993825912,1
concept:athlete:cliff+AF8-floyd,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:athlete:joe+AF8-namath,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-jets,0.4276425838,1
concept:personmexico:manny+AF8-ramirez,concept:athleteledsportsteam,concept:sportsteam:dodgers,0.4793237746,1
concept:personmexico:shane+AF8-victorino,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:minute+AF8-maid+AF8-park,0.7265754342,1
concept:athlete:greg+AF8-oden,concept:athleteplaysforteam,concept:sportsteam:suns,0.2183215737,0
concept:athlete:mike+AF8-jacobs,concept:athleteplaysinleague,concept:sportsleague:mlb,0.3989574909,1
concept:coach:chris+AF8-volstad,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:athlete:brett+AF8-farve,concept:athleteplaysforteam,concept:sportsteam:packers,0.4276425838,1
concept:personmexico:matt+AF8-kemp,concept:athleteplaysforteam,concept:sportsteam:dodgers,0.4475468695,1
concept:sportsteam:twins,concept:teamplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:athlete:chase+AF8-utley,concept:athleteplaysforteam,concept:sportsteam:magic,0.0637039393,1
concept:athlete:jason+AF8-varitek,concept:athleteplayssport,concept:sport:baseball,0.9051499367,1
concept:athlete:matt+AF8-garza,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:athlete:john+AF8-salmons,concept:athleteledsportsteam,concept:sportsteam:kings,0.4276425838,1
concept:sportsleague:ncaa,concept:leaguestadiums,concept:stadiumoreventvenue:jack+AF8-trice+AF8-stadium,0.4276425838,1
concept:coach:scott+AF8-proctor,concept:athleteplayssport,concept:sport:baseball,0.4965789616,1
concept:athlete:micah+AF8-owings,concept:athleteplayssport,concept:sport:baseball,0.4143444896,1
concept:sportsteam:boston+AF8-bruins,concept:teamhomestadium,concept:stadiumoreventvenue:td+AF8-banknorth+AF8-garden,0.4276425838,1
concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:historic+AF8-fenway+AF8-park,0.5322933197,1
concept:athlete:david+AF8-cone,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4717988074,1
concept:athlete:hiroki+AF8-kuroda,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4240394235,1
concept:athlete:jalen+AF8-rose,concept:athleteplayssport,concept:sport:baseball,0.0860010803,0
concept:athlete:david+AF8-justice,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4850607812,1
concept:sportsteam:rockets,concept:teamhomestadium,concept:stadiumoreventvenue:toyota+AF8-center,0.9446018338,1
concept:personmexico:mark+AF8-mcgwire,concept:athleteledsportsteam,concept:sportsteam:louis+AF8-cardinals,0.4121142924,1
concept:athlete:tanyon+AF8-sturtze,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4256930053,1
concept:personmexico:luke+AF8-scott,concept:athleteplayssport,concept:sport:baseball,0.4792590737,1
concept:athlete:albert+AF8-pujols,concept:athleteplayssport,concept:sport:baseball,0.4792590737,1
concept:athlete:johnny+AF8-cueto,concept:athleteplayssport,concept:sport:baseball,0.4254058003,1
concept:athlete:tracy+AF8-mcgrady,concept:athleteledsportsteam,concept:sportsteam:rockets,0.414283067,1
concept:athlete:matt+AF8-holliday,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4480448067,1
