ID,Subject,Predicate,Object,MturkTruth,Sub_par_Pred,Sub_Pred,Obj_par_Pred,Obj_Pred,Sub_Obj,Strength
221612,concept:sport:baseball,concept:sportusesstadium,concept:stadiumoreventvenue:yankee_stadium,1,8,8,8,1,1,72
221489,concept:sportsteam:michigan_state,concept:teamhomestadium,concept:stadiumoreventvenue:spartan_stadium,1,97,1,97,2,1,291
208770,concept:athlete:magglio_ordonez,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
217946,concept:athlete:favre,concept:athleteplaysforteam,concept:sportsteam:new_york_jets,1,179,1,228,4,2,545.5
209315,concept:athlete:chris_resop,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
218139,concept:athlete:damon,concept:athleteledsportsteam,concept:sportsteam:new_york_yankees,0,179,1,229,14,2,1692.5
212415,concept:sportsteam:minnesota_timberwolves,concept:teamplaysinleague,concept:sportsleague:nba,1,88,1,88,27,1,2464
212419,concept:sportsteam:portland_trail_blazers,concept:teamplaysinleague,concept:sportsleague:nba,1,88,1,88,27,1,2464
208896,concept:personmexico:boof_bonser,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
220056,concept:athlete:matt_hasselbeck,concept:athleteplaysforteam,concept:sportsteam:seahawks,1,179,1,228,2,2,317.5
212420,concept:sportsteam:raptors,concept:teamplaysinleague,concept:sportsleague:nba,1,88,1,88,27,1,2464
208998,concept:athlete:anibal_sanchez,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
208947,concept:athlete:tyler_clippard,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211910,concept:male:alex_rios,concept:athleteplaysinleague,concept:sportsleague:mlb,1,3,1,509,509,1,259084
208666,concept:athlete:sean_burnett,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
213240,concept:sportsteam:penn_state_nittany_lions,concept:teamplaysinleague,concept:sportsleague:ncaa,1,88,1,88,11,1,1056
211782,concept:personmexico:ivan_rodriguez,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
208872,concept:athlete:chris_smith,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
208798,concept:athlete:ramon_hernandez,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
218154,concept:personasia:juan_cruz,concept:athleteplaysforteam,concept:sportsteam:new_york_yankees,0,4,1,228,14,2,1598
208882,concept:athlete:derek_lowe,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211853,concept:personmexico:carlos_beltran,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
211415,concept:personaustralia:david_ross,concept:athleteplaysinleague,concept:sportsleague:mlb,1,2,1,509,509,1,259083
214981,concept:athlete:brady_quinn,concept:athleteplaysforteam,concept:sportsteam:cleveland_browns,1,179,1,228,1,2,203.5
221148,concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:fedex_field,1,83,19,83,1,1,1660
211652,concept:athlete:josh_phelps,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
215744,concept:athlete:udonis_haslem,concept:athleteledsportsteam,concept:sportsteam:heat,1,179,1,229,2,2,318.5
217994,concept:athlete:pelfrey,concept:athleteledsportsteam,concept:sportsteam:new_york_mets,1,179,1,229,8,2,1005.5
211800,concept:personmexico:jason_kubel,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
212027,concept:personmexico:odalis_perez,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
218175,concept:athlete:babe_ruth,concept:athleteledsportsteam,concept:sportsteam:new_york_yankees,1,179,1,229,14,2,1692.5
209043,concept:athlete:kevin_gregg,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
220254,concept:coach:jim_harbaugh,concept:coachesteam,concept:sportsteam:stanford,0,13,1,23,1,2,18
221107,concept:sportsteam:dallas_cowboys,concept:teamhomestadium,concept:stadiumoreventvenue:cowboys_stadium,1,97,1,97,1,1,194
209027,concept:personmexico:joel_zumaya,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
209641,concept:athlete:vicente_padilla,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
208593,concept:athlete:joe_morgan,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
220413,concept:athlete:amare_stoudemire,concept:athleteledsportsteam,concept:sportsteam:suns,1,179,1,229,4,2,547.5
218783,concept:personmexico:jason_bay,concept:athleteplaysforteam,concept:sportsteam:pirates,1,30,1,228,3,3,238
211769,concept:athlete:brett_myers,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211956,concept:athlete:george_sherrill,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208901,concept:personmexico:hong_chih_kuo,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
216168,concept:personaustralia:derek_fisher,concept:athleteplaysforteam,concept:sportsteam:los_angeles_lakers,1,2,1,228,8,2,913
208566,concept:athlete:harmon_killebrew,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211858,concept:personmexico:john_grabow,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
208586,concept:personmexico:josh_willingham,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
214851,concept:personmexico:alfonso_soriano,concept:coachesteam,concept:sportsteam:chicago_cubs,0,3,1,23,1,3,8.6666666667
211878,concept:athlete:roy_halladay,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211727,concept:athlete:dmitri_young,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208827,concept:coach:mike_macdougal,concept:athleteplayssport,concept:sport:baseball,1,35,1,509,509,1,259116
216144,concept:athlete:luke_walton,concept:athleteledsportsteam,concept:sportsteam:los_angeles_lakers,1,179,1,229,8,2,1005.5
218776,concept:personmexico:jason_bay,concept:athleteledsportsteam,concept:sportsteam:pirates,1,30,1,229,3,3,239
208682,concept:athlete:matt_treanor,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211489,concept:athlete:eddie_mathews,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
219569,concept:athlete:coco_crisp,concept:athleteledsportsteam,concept:sportsteam:red_sox,1,179,1,229,12,2,1463.5
215043,concept:personmexico:brad_hawpe,concept:athleteledsportsteam,concept:sportsteam:colorado_rockies,1,30,1,229,4,2,473
212410,concept:sportsteam:los_angeles_clippers,concept:teamplaysinleague,concept:sportsleague:nba,1,88,1,88,27,1,2464
208217,concept:athlete:robin_ventura,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
209019,concept:personmexico:carl_pavano,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
219547,concept:athlete:coco_crisp_,concept:athleteledsportsteam,concept:sportsteam:red_sox,1,179,1,229,12,2,1463.5
215336,concept:athlete:nomar_garciaparra,concept:athleteledsportsteam,concept:sportsteam:dodgers,1,179,1,229,5,2,662
218151,concept:athlete:nady,concept:athleteplaysforteam,concept:sportsteam:new_york_yankees,1,179,1,228,14,2,1685.5
211461,concept:athlete:luis_ayala,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
220999,concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:arco_arena,1,83,23,83,1,1,1992
212244,concept:sportsteam:hawks,concept:teamplaysinleague,concept:sportsleague:nba,1,88,1,88,27,1,2464
211603,concept:athlete:hank_aaron,concept:athleteplaysinleague,concept:sportsleague:mlb,0,374,1,509,509,1,259455
218698,concept:personmexico:shane_victorino,concept:athleteledsportsteam,concept:sportsteam:phillies,1,30,1,229,1,2,129.5
220987,concept:athlete:chase_utley,concept:athletehomestadium,concept:stadiumoreventvenue:amway_arena,0,8,1,11,1,1,19
214429,concept:athlete:walter_payton,concept:athleteplaysforteam,concept:sportsteam:broncos,0,179,1,228,2,2,317.5
221577,concept:sportsteam:suns,concept:teamhomestadium,concept:stadiumoreventvenue:us_airways_center,1,97,1,97,1,1,194
208719,concept:personmexico:adam_loewen,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
219354,concept:athlete:bosh,concept:athleteplaysforteam,concept:sportsteam:raptors,0,179,1,228,7,2,887.5
220881,concept:athlete:courtney_fells,concept:athleteledsportsteam,concept:sportsteam:wolfpack,1,179,1,229,1,2,204
211946,concept:athlete:matt_lindstrom,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211739,concept:personmexico:dennis_rodman,concept:athleteplaysinleague,concept:sportsleague:mlb,0,92,1,509,509,1,259173
211422,concept:athlete:adam_russell,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208921,concept:personus:roy_oswalt,concept:athleteplayssport,concept:sport:baseball,1,1,1,509,509,1,259082
219610,concept:male:dye,concept:athleteledsportsteam,concept:sportsteam:red_sox,0,2,1,229,12,2,1375
208674,concept:athlete:damion_easley,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
221523,concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:target_center,1,83,23,83,1,1,1992
211916,concept:personmexico:huston_street,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
221396,concept:sportsteam:pirates,concept:teamhomestadium,concept:stadiumoreventvenue:pnc_park,1,97,1,97,1,1,194
211555,concept:personmexico:jason_schmidt,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
211495,concept:athlete:goose_gossage,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211749,concept:athlete:mike_lowell,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211654,concept:personmexico:jorge_campillo,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
208777,concept:athlete:matt_holliday,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
214418,concept:athlete:jake_plummer,concept:athleteplaysforteam,concept:sportsteam:broncos,1,179,1,228,2,2,317.5
215376,concept:personmexico:manny_ramirez,concept:athleteplaysforteam,concept:sportsteam:dodgers,0,30,1,228,5,2,585
220418,concept:athlete:shaq,concept:athleteplaysforteam,concept:sportsteam:suns,0,179,1,228,4,2,545.5
211685,concept:personmexico:chris_sampson,concept:athleteplaysinleague,concept:sportsleague:mlb,0,92,1,509,509,1,259173
211709,concept:athlete:joe_mays,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211618,concept:personmexico:ian_snell,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
208999,concept:athlete:arthur_rhodes,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211906,concept:athlete:melvin_mora,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
216484,concept:personmexico:cody_ross,concept:athleteplaysforteam,concept:sportsteam:marlins,1,30,1,228,5,2,585
221288,concept:sportsteam:oakland_athletics,concept:teamhomestadium,concept:stadiumoreventvenue:mcafee_coliseum,1,97,1,97,2,1,291
217822,concept:athlete:phil_simms,concept:athleteledsportsteam,concept:sportsteam:new_york_giants,1,179,1,229,4,2,547.5
211628,concept:athlete:matt_murton,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211833,concept:athlete:ronny_cedeno,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
216450,concept:personmexico:josh_willingham,concept:athleteledsportsteam,concept:sportsteam:marlins,1,30,1,229,5,2,587.5
217701,concept:athlete:mark_anderson,concept:athleteledsportsteam,concept:sportsteam:new_england_patriots,0,179,1,229,1,2,204
208826,concept:coach:kevin_kouzmanoff,concept:athleteplayssport,concept:sport:baseball,1,35,1,509,509,1,259116
212003,concept:personmexico:raul_valdes,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
208906,concept:personmexico:johnny_damon,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
208738,concept:personmexico:jason_schmidt,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
218534,concept:coach:brad_thompson,concept:athleteledsportsteam,concept:sportsteam:packers,0,10,1,229,3,2,348.5
214535,concept:athlete:michael_redd,concept:athleteledsportsteam,concept:sportsteam:bucks,1,179,1,229,3,2,433
208207,concept:athlete:john_wetteland,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
218083,concept:athlete:gary_sheffield,concept:athleteledsportsteam,concept:sportsteam:new_york_yankees,1,179,1,229,14,2,1692.5
208930,concept:athlete:nick_swisher,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
209029,concept:personmexico:jose_valverde,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
208812,concept:athlete:tanyon_sturtze,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
219884,concept:coach:gregg_popovich,concept:worksfor,concept:sportsteam:san_antonio,1,8,1,9,1,2,8.5
221253,concept:sportsteam:virginia_tech_hokies,concept:teamhomestadium,concept:stadiumoreventvenue:lane_stadium,1,97,1,97,1,1,194
208713,concept:athlete:jason_michaels,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211666,concept:athlete:chan_ho_park,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
214846,concept:personasia:brett_gardner,concept:athleteledsportsteam,concept:sportsteam:chicago_cubs,1,4,1,229,5,2,574.5
211917,concept:personmexico:josh_willingham,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
208775,concept:athlete:mark_teixeira,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
220003,concept:athlete:barry_bonds,concept:coachesteam,concept:sportsteam:san_francisco_giants,0,6,1,23,1,2,14.5
211629,concept:athlete:roger_clemens,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211608,concept:athlete:andy_sonnanstine,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
219445,concept:athlete:jason_campbell,concept:athleteledsportsteam,concept:sportsteam:redskins,1,179,1,229,2,2,318.5
211721,concept:athlete:chris_smith,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211556,concept:athlete:joe_beimel,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
212072,concept:athlete:ryan_braun,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
216039,concept:athlete:guillermo_diaz,concept:athleteplaysforteam,concept:sportsteam:knicks,0,179,1,228,4,2,545.5
213643,concept:sportsteam:steelers,concept:teamplaysinleague,concept:sportsleague:nfl,1,88,1,88,20,1,1848
211657,concept:personmexico:jay_bruce,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
216135,concept:athlete:ronny_turiaf,concept:athleteledsportsteam,concept:sportsteam:los_angeles_lakers,1,179,1,229,8,2,1005.5
208554,concept:athlete:david_wells,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211470,concept:athlete:sean_burnett,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208621,concept:athlete:yorvit_torrealba,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
220844,concept:athlete:nick_young,concept:athleteplaysforteam,concept:sportsteam:washington_wizards,0,179,1,228,2,2,317.5
221412,concept:sportsteam:cavaliers,concept:teamhomestadium,concept:stadiumoreventvenue:quicken_loans_arena,1,97,1,97,1,1,194
211757,concept:athlete:shawn_estes,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
209311,concept:athlete:matt_morris,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211484,concept:coach:jeff_fulchino,concept:athleteplaysinleague,concept:sportsleague:mlb,1,35,1,509,509,1,259116
220882,concept:athlete:courtney_fells,concept:athleteplaysforteam,concept:sportsteam:wolfpack,1,179,1,228,1,2,203.5
213608,concept:sportsteam:rams,concept:teamplaysinleague,concept:sportsleague:nfl,1,88,1,88,20,1,1848
219556,concept:athlete:pedroia,concept:athleteplaysforteam,concept:sportsteam:red_sox,1,179,1,228,12,2,1457.5
220105,concept:athlete:ichiro_suzuki,concept:athleteledsportsteam,concept:sportsteam:seattle_mariners,1,179,1,229,3,2,433
219405,concept:athlete:hakim_warrick,concept:athleteplaysforteam,concept:sportsteam:reds,0,179,1,228,4,2,545.5
211740,concept:personmexico:jeff_mathis,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
209052,concept:athlete:randy_johnson,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
218773,concept:personmexico:jason_bay,concept:coachesteam,concept:sportsteam:pirates,0,3,1,23,1,3,8.6666666667
209402,concept:coach:kameron_loe,concept:athleteplayssport,concept:sport:baseball,1,35,1,509,509,1,259116
217981,concept:personmexico:ryan_church,concept:athleteledsportsteam,concept:sportsteam:new_york_mets,1,30,1,229,8,2,931
211778,concept:athlete:jason_varitek,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
219400,concept:personmexico:jay_bruce,concept:athleteplaysforteam,concept:sportsteam:reds,1,30,1,228,4,2,471
217657,concept:coach:richard_jefferson,concept:coachesteam,concept:sportsteam:nets,0,13,1,23,1,2,18
208868,concept:athlete:chad_durbin,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
