Subject,Predicate,Object,stv,Strength,overall,MturkTruth
concept:athlete:miguel+AF8-tejada,concept:athleteplaysforteam,concept:sportsteam:houston+AF8-astros,0.4069957066,545.5,222.0161579503,0
concept:athlete:jose+AF8-reyes,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-mets,0.3769957066,1001.5,377.5612001599,0
concept:athlete:morris+AF8-peterson,concept:athleteledsportsteam,concept:sportsteam:raptors,0.6761689186,891,602.4665064726,1
concept:personmexico:eric+AF8-dickerson,concept:athleteledsportsteam,concept:sportsteam:louis+AF8-cardinals,0.4242798984,702,297.8444886768,0
concept:personmexico:brad+AF8-hawpe,concept:athleteplayssport,concept:sport:baseball,0.3959402144,259173,102617.013186691,1
concept:athlete:andruw+AF8-jones,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:coach:randor+AF8-bierd,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259116,110809.035743921,1
concept:athlete:favre,concept:athleteledsportsteam,concept:sportsteam:new+AF8-york+AF8-jets,0.4276425838,547.5,234.1343146305,1
concept:personmexico:melky+AF8-cabrera,concept:athleteledsportsteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.4176426733,1618,675.7458453994,0
concept:athlete:michael+AF8-cuddyer,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:sportsteam:sacramento+AF8-kings,concept:teamplaysinleague,concept:sportsleague:nba,0.5228323936,2464,1288.2590178304,1
concept:athlete:johan+AF8-santana,concept:athleteledsportsteam,concept:sportsteam:new+AF8-york+AF8-mets,0.4276425838,1005.5,429.9946180109,1
concept:athlete:bosh,concept:athleteledsportsteam,concept:sportsteam:raptors,0.4503163397,891,401.2318586727,1
concept:athlete:matt+AF8-lawton,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:sergio+AF8-mitre,concept:athleteplayssport,concept:sport:baseball,0.4796205461,259455,124439.948788376,1
concept:athlete:ryan+AF8-shealy,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:jayson+AF8-werth,concept:athleteplayssport,concept:sport:baseball,0.4324305952,259455,112196.280077616,1
concept:personmexico:luke+AF8-scott,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4143873155,259173,107398.003720082,1
concept:athlete:brian+AF8-schneider,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4134325087,259455,107267.131544759,1
concept:athlete:monta+AF8-ellis,concept:athleteledsportsteam,concept:sportsteam:golden+AF8-state+AF8-warriors,0.4276425838,318.5,136.2041629403,1
concept:coach:tony+AF8-dungy,concept:coachesteam,concept:sportsteam:colts,0.4521664083,36,16.2779906988,1
concept:athlete:miguel+AF8-tejada,concept:athleteledsportsteam,concept:sportsteam:houston+AF8-astros,0.3155699313,547.5,172.7745373868,0
concept:athlete:doug+AF8-davis,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:james+AF8-shields,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:coach:j+AF8-j+AF8AXw-hardy,concept:athleteplaysforteam,concept:sportsteam:brewers,0.2276423454,346.5,78.8780726811,0
concept:sportsteam:red+AF8-wings,concept:teamhomestadium,concept:stadiumoreventvenue:joe+AF8-louis+AF8-arena,0.4148673415,194,80.484264251,1
concept:athlete:kerry+AF8-wood,concept:athleteplaysinleague,concept:sportsleague:mlb,0.5158090591,259455,133829.23942879,1
concept:athlete:andray+AF8-blatche,concept:athleteplaysforteam,concept:sportsteam:washington+AF8-wizards,0.4197859478,317.5,133.2820384265,0
concept:athlete:hunter+AF8-pence,concept:athleteplayssport,concept:sport:baseball,0.4393096566,259455,113981.086953153,1
concept:personmexico:javier+AF8-lopez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.2034325087,259173,52724.2135773051,1
concept:athlete:dave+AF8-roberts,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:sportsteam:colts,concept:teamplaysinleague,concept:sportsleague:nfl,0.4470141828,1848,826.0822098144,1
concept:athlete:david+AF8-justice,concept:athleteledsportsteam,concept:sportsteam:atlanta+AF8-braves,0.4276425838,776.5,332.0644663207,1
concept:personmexico:lastings+AF8-milledge,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259173,110833.411371197,1
concept:athlete:dustin+AF8-ackley,concept:athleteplayssport,concept:sport:baseball,0.4070726931,259455,105617.045588261,1
concept:sportsteam:pittsburgh+AF8-penguins,concept:teamhomestadium,concept:stadiumoreventvenue:mellon+AF8-arena,0.4276425838,194,82.9626612572,1
concept:coach:fausto+AF8-carmona,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4148387313,259116,107491.352699531,1
concept:sportsteam:reds,concept:teamhomestadium,concept:stadiumoreventvenue:great+AF8-american+AF8-ball+AF8-park,0.4649315178,194,90.1967144532,1
concept:athlete:brad+AF8-eldred,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4475468695,259455,116118.273026123,1
concept:sportsteam:lsu,concept:teamhomestadium,concept:stadiumoreventvenue:tiger+AF8-stadium,0.4276425838,194,82.9626612572,1
concept:athlete:freddy+AF8-garcia,concept:athleteplayssport,concept:sport:baseball,0.4475862384,259455,116128.487484072,1
concept:athlete:tim+AF8-wakefield,concept:athleteplayssport,concept:sport:baseball,0.4346316457,259455,112767.353635094,1
concept:sportsteam:tampa+AF8-bay+AF8-devil+AF8-rays,concept:teamplaysinleague,concept:sportsleague:mlb,0.4784650207,2464,1178.9378110048,1
concept:athlete:chris+AF8-webber,concept:athleteplaysforteam,concept:sportsteam:sixers,0.4076425838,203.5,82.9552658033,0
concept:athlete:ben+AF8-roethlisberger,concept:athleteledsportsteam,concept:sportsteam:steelers,0.7620705366,318.5,242.7194659071,1
concept:personasia:brett+AF8-gardner,concept:athleteplaysinleague,concept:sportsleague:mlb,0.5664188266,259082,146748.922433181,1
concept:athlete:jair+AF8-jurrjens,concept:athleteplayssport,concept:sport:baseball,0.4245181382,259455,110143.353546681,1
concept:personmexico:mickey+AF8-cochrane,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4213554561,259173,109203.957623805,1
concept:personmexico:d+AF8-j+AF8AXw-mbenga,concept:worksfor,concept:sportsteam:akron,0.4372947514,5,2.186473757,0
concept:sport:baseball,concept:sportusesstadium,concept:stadiumoreventvenue:yankee+AF8-stadium,0.1276425838,72,9.1902660336,1
concept:sportsteam:michigan+AF8-state,concept:teamhomestadium,concept:stadiumoreventvenue:spartan+AF8-stadium,0.4475468695,291,130.2361390245,1
concept:athlete:magglio+AF8-ordonez,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:favre,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-jets,0.411806196,545.5,224.640279918,1
concept:athlete:chris+AF8-resop,concept:athleteplayssport,concept:sport:baseball,0.4832422733,259455,125379.624019052,1
concept:athlete:damon,concept:athleteledsportsteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.4076425838,1692.5,689.9350730815,0
concept:sportsteam:minnesota+AF8-timberwolves,concept:teamplaysinleague,concept:sportsleague:nba,0.4276425838,2464,1053.7113264832,1
concept:sportsteam:portland+AF8-trail+AF8-blazers,concept:teamplaysinleague,concept:sportsleague:nba,0.4170643091,2464,1027.6464576224,1
concept:personmexico:boof+AF8-bonser,concept:athleteplayssport,concept:sport:baseball,0.4158459604,259173,107776.045094749,1
concept:athlete:matt+AF8-hasselbeck,concept:athleteplaysforteam,concept:sportsteam:seahawks,0.4330238998,317.5,137.4850881865,1
concept:sportsteam:raptors,concept:teamplaysinleague,concept:sportsleague:nba,0.4276426435,2464,1053.711473584,1
concept:athlete:anibal+AF8-sanchez,concept:athleteplayssport,concept:sport:baseball,0.4456453919,259455,115624.925155415,1
concept:athlete:tyler+AF8-clippard,concept:athleteplayssport,concept:sport:baseball,0.4134325087,259455,107267.131544759,1
concept:male:alex+AF8-rios,concept:athleteplaysinleague,concept:sportsleague:mlb,0.447586298,259084,115962.448431032,1
concept:athlete:sean+AF8-burnett,concept:athleteplayssport,concept:sport:baseball,0.4106098115,259455,106534.768642733,1
concept:sportsteam:penn+AF8-state+AF8-nittany+AF8-lions,concept:teamplaysinleague,concept:sportsleague:ncaa,0.4276425838,1056,451.5905684928,1
concept:personmexico:ivan+AF8-rodriguez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4231376648,259173,109665.85799921,1
concept:athlete:chris+AF8-smith,concept:athleteplayssport,concept:sport:baseball,0.7181857228,259455,186336.876709074,1
concept:athlete:ramon+AF8-hernandez,concept:athleteplayssport,concept:sport:baseball,0.4207715392,259455,109171.279703136,1
concept:personasia:juan+AF8-cruz,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.3484957159,1598,556.8961540082,0
concept:athlete:derek+AF8-lowe,concept:athleteplayssport,concept:sport:baseball,0.6202318668,259455,160922.259000594,1
concept:personmexico:carlos+AF8-beltran,concept:athleteplaysinleague,concept:sportsleague:mlb,0.5359350443,259173,138899.893236364,1
concept:personaustralia:david+AF8-ross,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4251868129,259083,110158.675046571,1
concept:athlete:brady+AF8-quinn,concept:athleteplaysforteam,concept:sportsteam:cleveland+AF8-browns,0.4194733202,203.5,85.3628206607,1
concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:fedex+AF8-field,0.4372947514,1660,725.909287324,1
concept:athlete:josh+AF8-phelps,concept:athleteplaysinleague,concept:sportsleague:mlb,0.3854899704,259455,100017.300270132,1
concept:athlete:udonis+AF8-haslem,concept:athleteledsportsteam,concept:sportsteam:heat,0.0527665615,318.5,16.8061498378,1
concept:athlete:pelfrey,concept:athleteledsportsteam,concept:sportsteam:new+AF8-york+AF8-mets,0.487741679,1005.5,490.4242582345,1
concept:personmexico:jason+AF8-kubel,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259173,110833.411371197,1
concept:personmexico:odalis+AF8-perez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.3854900002,259173,99908.5998218346,1
concept:athlete:babe+AF8-ruth,concept:athleteledsportsteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.4330237806,1692.5,732.8927486655,1
concept:athlete:kevin+AF8-gregg,concept:athleteplayssport,concept:sport:baseball,0.43338117,259455,112442.91146235,1
concept:coach:jim+AF8-harbaugh,concept:coachesteam,concept:sportsteam:stanford,0.4258359373,18,7.6650468714,0
concept:sportsteam:dallas+AF8-cowboys,concept:teamhomestadium,concept:stadiumoreventvenue:cowboys+AF8-stadium,0.7499176264,194,145.4840195216,1
concept:personmexico:joel+AF8-zumaya,concept:athleteplayssport,concept:sport:baseball,0.4933720827,259173,127868.722789607,1
concept:athlete:vicente+AF8-padilla,concept:athleteplayssport,concept:sport:baseball,0.4143873155,259455,107514.860943053,1
concept:athlete:joe+AF8-morgan,concept:athleteplayssport,concept:sport:baseball,0.4003387392,259455,103869.887579136,1
concept:athlete:amare+AF8-stoudemire,concept:athleteledsportsteam,concept:sportsteam:suns,0.4106097221,547.5,224.8088228498,1
concept:personmexico:jason+AF8-bay,concept:athleteplaysforteam,concept:sportsteam:pirates,0.4106097221,238,97.7251138598,1
concept:athlete:brett+AF8-myers,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4324214458,259455,112193.906220039,1
concept:athlete:george+AF8-sherrill,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:personmexico:hong+AF8-chih+AF8-kuo,concept:athleteplayssport,concept:sport:baseball,0.4336505234,259173,112390.507101148,1
concept:personaustralia:derek+AF8-fisher,concept:athleteplaysforteam,concept:sportsteam:los+AF8-angeles+AF8-lakers,0.4919834733,913,449.1809111229,1
concept:athlete:harmon+AF8-killebrew,concept:athleteplayssport,concept:sport:baseball,0.4274127483,259455,110894.374610177,1
concept:personmexico:john+AF8-grabow,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259173,110833.411371197,1
concept:personmexico:josh+AF8-willingham,concept:athleteplayssport,concept:sport:baseball,0.4106097221,259173,106418.953505823,1
concept:personmexico:alfonso+AF8-soriano,concept:coachesteam,concept:sportsteam:chicago+AF8-cubs,0.4113820195,8.6666666667,3.5653108357,0
concept:athlete:roy+AF8-halladay,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4174895287,259455,108319.745668859,1
concept:athlete:dmitri+AF8-young,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4308820069,259455,111794.49110024,1
concept:coach:mike+AF8-macdougal,concept:athleteplayssport,concept:sport:baseball,0.2291418165,259116,59374.310924214,1
concept:athlete:luke+AF8-walton,concept:athleteledsportsteam,concept:sportsteam:los+AF8-angeles+AF8-lakers,0.4254617095,1005.5,427.8017489023,1
concept:personmexico:jason+AF8-bay,concept:athleteledsportsteam,concept:sportsteam:pirates,0.4276425838,239,102.2065775282,1
concept:athlete:matt+AF8-treanor,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:eddie+AF8-mathews,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:coco+AF8-crisp,concept:athleteledsportsteam,concept:sportsteam:red+AF8-sox,0.4742409885,1463.5,694.0516866698,1
concept:personmexico:brad+AF8-hawpe,concept:athleteledsportsteam,concept:sportsteam:colorado+AF8-rockies,0.4044215381,473,191.2913875213,1
concept:sportsteam:los+AF8-angeles+AF8-clippers,concept:teamplaysinleague,concept:sportsleague:nba,0.4276425838,2464,1053.7113264832,1
concept:athlete:robin+AF8-ventura,concept:athleteplayssport,concept:sport:baseball,0.4711411297,259455,122239.921806314,1
concept:personmexico:carl+AF8-pavano,concept:athleteplayssport,concept:sport:baseball,0.4226303697,259173,109534.380806258,1
concept:athlete:coco+AF8-crisp+AF8-,concept:athleteledsportsteam,concept:sportsteam:red+AF8-sox,0.4276425838,1463.5,625.8549213913,1
concept:athlete:nomar+AF8-garciaparra,concept:athleteledsportsteam,concept:sportsteam:dodgers,0.4770161211,662,315.7846721682,1
concept:athlete:nady,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.4218680859,1685.5,711.0586587845,1
concept:athlete:luis+AF8-ayala,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4250917435,259455,110292.178309793,1
concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:arco+AF8-arena,0.4705142975,1992,937.26448062,1
concept:sportsteam:hawks,concept:teamplaysinleague,concept:sportsleague:nba,0.404810667,2464,997.453483488,1
concept:athlete:hank+AF8-aaron,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4480447769,259455,116247.45759059,0
concept:personmexico:shane+AF8-victorino,concept:athleteledsportsteam,concept:sportsteam:phillies,0.4153022468,129.5,53.7816409606,1
concept:athlete:chase+AF8-utley,concept:athletehomestadium,concept:stadiumoreventvenue:amway+AF8-arena,0.3957529068,19,7.5193052292,0
concept:athlete:walter+AF8-payton,concept:athleteplaysforteam,concept:sportsteam:broncos,0.4106097221,317.5,130.3685867668,0
concept:sportsteam:suns,concept:teamhomestadium,concept:stadiumoreventvenue:us+AF8-airways+AF8-center,0.3849399984,194,74.6783596896,1
concept:personmexico:adam+AF8-loewen,concept:athleteplayssport,concept:sport:baseball,0.3957529068,259173,102568.468114076,1
concept:athlete:bosh,concept:athleteplaysforteam,concept:sportsteam:raptors,0.4870060384,887.5,432.21785908,0
concept:athlete:courtney+AF8-fells,concept:athleteledsportsteam,concept:sportsteam:wolfpack,0.4142830372,204,84.5137395888,1
concept:athlete:matt+AF8-lindstrom,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:personmexico:dennis+AF8-rodman,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259173,110833.411371197,0
concept:athlete:adam+AF8-russell,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4925162494,259455,127785.803488077,1
concept:personus:roy+AF8-oswalt,concept:athleteplayssport,concept:sport:baseball,0.418163985,259082,108338.76156177,1
concept:male:dye,concept:athleteledsportsteam,concept:sportsteam:red+AF8-sox,0.3148673415,1375,432.9425945625,0
concept:athlete:damion+AF8-easley,concept:athleteplayssport,concept:sport:baseball,0.422607094,259455,109647.52357377,1
concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:target+AF8-center,0.4276425838,1992,851.8640269296,1
concept:personmexico:huston+AF8-street,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4436353147,259173,114978.295416743,1
concept:sportsteam:pirates,concept:teamhomestadium,concept:stadiumoreventvenue:pnc+AF8-park,0.4469624162,194,86.7107087428,1
concept:personmexico:jason+AF8-schmidt,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4159788489,259173,107810.48620596,1
concept:athlete:goose+AF8-gossage,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4153741896,259455,107770.910362668,1
concept:athlete:mike+AF8-lowell,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4148673415,259455,107639.406088883,1
concept:personmexico:jorge+AF8-campillo,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4105223119,259173,106396.299142059,1
concept:athlete:matt+AF8-holliday,concept:athleteplayssport,concept:sport:baseball,0.2420143038,259455,62791.821192429,1
concept:athlete:jake+AF8-plummer,concept:athleteplaysforteam,concept:sportsteam:broncos,0.4436353147,317.5,140.8542124173,1
